zip_code,cbsa_sub,area_name,sdda_2023
27016,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",0
62703,METRO44100M44100,"Springfield, IL MSA",0
58203,METRO24220M24220,"Grand Forks, ND-MN MSA",0
62707,METRO44100M44100,"Springfield, IL MSA",0
49285,METRO29620M29620,"Lansing-East Lansing, MI HUD Metro FMR Area",0
21620,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",0
55955,METRO40340M40340,"Rochester, MN HUD Metro FMR Area",0
48890,METRO29620M29620,"Lansing-East Lansing, MI HUD Metro FMR Area",0
62539,METRO44100M44100,"Springfield, IL MSA",0
58228,METRO24220M24220,"Grand Forks, ND-MN MSA",0
58214,METRO24220M24220,"Grand Forks, ND-MN MSA",0
74010,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
37190,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",0
37036,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",0
55388,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",0
14432,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",0
66536,METRO31740M31740,"Manhattan, KS HUD Metro FMR Area",0
21890,METRO41540N24039,"Somerset County, MD HUD Metro FMR Area",0
17047,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",0
17098,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",0
21871,METRO41540N24039,"Somerset County, MD HUD Metro FMR Area",0
26763,METRO19060M19060,"Cumberland, MD-WV MSA",0
74650,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
74071,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
21867,METRO41540N24039,"Somerset County, MD HUD Metro FMR Area",0
48892,METRO19820MM0440,"Livingston County, MI HUD Metro FMR Area",0
77011,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",0
77541,METRO26420MM1145,"Brazoria County, TX HUD Metro FMR Area",0
45204,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
41033,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
21734,METRO25180MM3180,"Hagerstown, MD HUD Metro FMR Area",0
45001,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
53080,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",0
53075,METRO33340M33340,"Milwaukee-Waukesha-West Allis, WI MSA",0
26547,METRO34060M34060,"Morgantown, WV MSA",0
50669,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",0
29047,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",0
84338,METRO30860M30860,"Logan, UT-ID MSA",0
29078,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",0
26588,METRO34060M34060,"Morgantown, WV MSA",0
39094,METRO27140M27140,"Jackson, MS HUD Metro FMR Area",0
45417,METRO19380M19380,"Dayton, OH MSA",0
45428,METRO19380M19380,"Dayton, OH MSA",0
12138,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",0
12010,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",0
64127,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
64084,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
64739,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
64474,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
61231,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
54411,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
61734,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
61377,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
61516,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
54425,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
47436,METRO14020MM1020,"Bloomington, IN HUD Metro FMR Area",0
47460,METRO14020MM1020,"Bloomington, IN HUD Metro FMR Area",0
55758,METRO20260M20260,"Duluth, MN-WI HUD Metro FMR Area",0
61419,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
54915,METRO11540M11540,"Appleton, WI MSA",0
53560,METRO31540M31540,"Madison, WI HUD Metro FMR Area",0
54931,METRO11540M11540,"Appleton, WI MSA",0
53504,METRO31540N55045,"Green County, WI HUD Metro FMR Area",0
54974,METRO22540M22540,"Fond du Lac, WI MSA",0
24472,METRO44420M44420,"Staunton-Waynesboro, VA MSA",0
73066,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",0
52354,METRO16300N19011,"Benton County, IA HUD Metro FMR Area",0
55335,METRO31860M31860,"Mankato-North Mankato, MN MSA",0
44053,METRO17460M17460,"Cleveland-Elyria, OH MSA",0
44127,METRO17460M17460,"Cleveland-Elyria, OH MSA",0
29718,METRO17900N45055,"Kershaw County, SC HUD Metro FMR Area",0
47948,METRO16980N18073,"Jasper County, IN HUD Metro FMR Area",0
13083,METRO45060M45060,"Syracuse, NY MSA",0
13491,METRO45060M45060,"Syracuse, NY MSA",0
56058,METRO33460N27079,"Le Sueur County, MN HUD Metro FMR Area",0
62086,METRO41180N17005,"Bond County, IL HUD Metro FMR Area",0
48176,METRO11460M11460,"Ann Arbor, MI MSA",0
44412,METRO10420M10420,"Akron, OH MSA",0
44444,METRO10420M10420,"Akron, OH MSA",0
36370,METRO20020M20020,"Dothan, AL HUD Metro FMR Area",0
36453,METRO20020M20020,"Dothan, AL HUD Metro FMR Area",0
68743,METRO43580M43580,"Sioux City, IA-NE-SD MSA",0
56549,METRO22020M22020,"Fargo, ND-MN MSA",0
48615,METRO33220M33220,"Midland, MI MSA",0
84648,METRO39340M39340,"Provo-Orem, UT MSA",0
46121,METRO26900M26900,"Indianapolis-Carmel, IN HUD Metro FMR Area",0
61847,METRO16580M16580,"Champaign-Urbana, IL MSA",0
17214,METRO16540M16540,"Chambersburg-Waynesboro, PA MSA",0
84628,METRO39340M39340,"Provo-Orem, UT MSA",0
46056,METRO26900M26900,"Indianapolis-Carmel, IN HUD Metro FMR Area",0
68883,METRO24260N31079,"Hall County, NE HUD Metro FMR Area",0
15003,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15626,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15052,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
16038,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15458,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15717,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15055,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15622,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15060,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15440,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
46341,METRO16980MM2960,"Gary, IN HUD Metro FMR Area",0
40390,METRO30460M30460,"Lexington-Fayette, KY MSA",0
54303,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",0
54162,METRO24580M24580,"Green Bay, WI HUD Metro FMR Area",0
25011,METRO26580M54079,"Putnam County, WV HUD Metro FMR Area",0
25523,METRO26580M54079,"Putnam County, WV HUD Metro FMR Area",0
12458,METRO28740M28740,"Kingston, NY MSA",0
43222,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
43822,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
44813,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
43739,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
20184,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",0
73092,METRO36420N40051,"Grady County, OK HUD Metro FMR Area",0
63115,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62084,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
71643,METRO38220M38220,"Pine Bluff, AR MSA",0
72429,METRO27860N05111,"Poinsett County, AR HUD Metro FMR Area",0
65010,METRO17860M17860,"Columbia, MO HUD Metro FMR Area",0
45101,METRO17140MM1220,"Brown County, OH HUD Metro FMR Area",0
30456,METRO12260M12260,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",0
29129,METRO12260M12260,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",0
92242,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",0
29853,METRO12260M12260,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",0
43903,METRO48260M48260,"Weirton-Steubenville, WV-OH MSA",0
68835,METRO24260N31093,"Howard County, NE HUD Metro FMR Area",0
92267,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",0
35466,METRO46220M46220,"Tuscaloosa, AL HUD Metro FMR Area",0
52310,METRO16300N19105,"Jones County, IA HUD Metro FMR Area",0
31836,METRO17980M13263,"Talbot County, GA HUD Metro FMR Area",0
52323,METRO16300N19105,"Jones County, IA HUD Metro FMR Area",0
21829,METRO41540N24047,"Worcester County, MD HUD Metro FMR Area",0
50312,METRO19780M19780,"Des Moines-West Des Moines, IA HUD Metro FMR Area",0
66035,METRO41140M41140,"St. Joseph, MO-KS MSA",0
59006,METRO13740M13740,"Billings, MT HUD Metro FMR Area",0
64497,METRO41140M41140,"St. Joseph, MO-KS MSA",0
70582,METRO29180M29180,"Lafayette, LA HUD Metro FMR Area",0
68008,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",0
51555,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",0
40071,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",0
24104,METRO31340M31340,"Lynchburg, VA MSA",0
53573,METRO31540N55049,"Iowa County, WI HUD Metro FMR Area",0
80438,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",0
6263,METRO49340N09015,"Windham County, CT HUD Metro FMR Area",0
21223,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",0
43620,METRO45780M45780,"Toledo, OH HUD Metro FMR Area",0
43533,METRO45780M45780,"Toledo, OH HUD Metro FMR Area",0
55320,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",0
68065,METRO30700M30700,"Lincoln, NE HUD Metro FMR Area",0
36758,METRO33860M33860,"Montgomery, AL MSA",0
35121,METRO13820M13820,"Birmingham-Hoover, AL HUD Metro FMR Area",0
35120,METRO13820M13820,"Birmingham-Hoover, AL HUD Metro FMR Area",0
35212,METRO13820M13820,"Birmingham-Hoover, AL HUD Metro FMR Area",0
35013,METRO13820M13820,"Birmingham-Hoover, AL HUD Metro FMR Area",0
55389,METRO41060M41060,"St. Cloud, MN MSA",0
54770,METRO20740M20740,"Eau Claire, WI MSA",0
48453,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",0
68003,METRO36540N31155,"Saunders County, NE HUD Metro FMR Area",0
42406,METRO21780M21780,"Evansville, IN-KY MSA",0
68042,METRO36540N31155,"Saunders County, NE HUD Metro FMR Area",0
27020,METRO16740N37097,"Iredell County, NC HUD Metro FMR Area",0
57104,METRO43620M43620,"Sioux Falls, SD MSA",0
57030,METRO43620M43620,"Sioux Falls, SD MSA",0
29745,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",0
28016,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",0
43452,METRO45780M39123,"Ottawa County, OH HUD Metro FMR Area",0
28086,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",0
43439,METRO45780M39123,"Ottawa County, OH HUD Metro FMR Area",0
46809,METRO23060M23060,"Fort Wayne, IN MSA",0
62625,METRO44100M44100,"Springfield, IL MSA",0
47305,METRO34620M34620,"Muncie, IN MSA",0
47108,METRO31140N18175,"Washington County, IN HUD Metro FMR Area",0
47427,METRO14020N18119,"Owen County, IN HUD Metro FMR Area",0
47427,METRO45460M45460,"Terre Haute, IN HUD Metro FMR Area",0
17005,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",0
17980,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",0
48894,METRO29620M29620,"Lansing-East Lansing, MI HUD Metro FMR Area",0
48861,METRO29620M29620,"Lansing-East Lansing, MI HUD Metro FMR Area",0
45106,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
45214,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
41095,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
27252,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",0
41085,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
41097,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
27349,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",0
53925,METRO31540M31540,"Madison, WI HUD Metro FMR Area",0
12149,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",0
13143,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",0
65053,METRO27620M27620,"Jefferson City, MO HUD Metro FMR Area",0
66416,METRO45820M45820,"Topeka, KS MSA",0
12131,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",0
44704,METRO15940M15940,"Canton-Massillon, OH MSA",0
44656,METRO15940M15940,"Canton-Massillon, OH MSA",0
66554,METRO31740M31740,"Manhattan, KS HUD Metro FMR Area",0
80926,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",0
58638,METRO13900M13900,"Bismarck, ND MSA",0
58521,METRO13900M13900,"Bismarck, ND MSA",0
58535,METRO13900M13900,"Bismarck, ND MSA",0
58579,METRO13900M13900,"Bismarck, ND MSA",0
58570,METRO13900M13900,"Bismarck, ND MSA",0
58566,METRO13900M13900,"Bismarck, ND MSA",0
58477,METRO13900M13900,"Bismarck, ND MSA",0
95202,METRO44700M44700,"Stockton-Lodi, CA MSA",0
66071,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
64054,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
21750,METRO25180MM3180,"Hagerstown, MD HUD Metro FMR Area",0
66105,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
66072,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
64743,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
21762,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",0
26726,METRO19060M19060,"Cumberland, MD-WV MSA",0
27011,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",0
52040,METRO20220M20220,"Dubuque, IA MSA",0
74030,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
31542,METRO15260M15260,"Brunswick, GA MSA",0
74002,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
74028,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
27022,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",0
26714,METRO49020M49020,"Winchester, VA-WV MSA",0
66092,METRO29940M29940,"Lawrence, KS MSA",0
26865,METRO49020M49020,"Winchester, VA-WV MSA",0
74068,METRO46140M46140,"Tulsa, OK HUD Metro FMR Area",0
70805,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",0
53014,METRO11540M11540,"Appleton, WI MSA",0
29627,METRO24860M24860,"Greenville-Mauldin-Easley, SC HUD Metro FMR Area",0
62942,METRO16060N17077,"Jackson County, IL HUD Metro FMR Area",0
61812,METRO19180M19180,"Danville, IL MSA",0
54479,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
54421,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
54414,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
41141,METRO26580M26580,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",0
29138,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",0
29065,METRO17900M17900,"Columbia, SC HUD Metro FMR Area",0
67105,METRO48620N20191,"Sumner County, KS HUD Metro FMR Area",0
37711,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",0
61611,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
55719,METRO20260M20260,"Duluth, MN-WI HUD Metro FMR Area",0
57790,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",0
61257,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
50154,METRO11180M11180,"Ames, IA HUD Metro FMR Area",0
61277,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
58036,METRO22020M22020,"Fargo, ND-MN MSA",0
58038,METRO22020M22020,"Fargo, ND-MN MSA",0
61258,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
57775,METRO39660M39660,"Rapid City, SD HUD Metro FMR Area",0
61336,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
83660,METRO14260M14260,"Boise City, ID HUD Metro FMR Area",0
53919,METRO22540M22540,"Fond du Lac, WI MSA",0
53049,METRO22540M22540,"Fond du Lac, WI MSA",0
1504,METRO49340MM1120,"Eastern Worcester County, MA HUD Metro FMR Area",0
44117,METRO17460M17460,"Cleveland-Elyria, OH MSA",0
73095,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",0
73027,METRO36420M36420,"Oklahoma City, OK HUD Metro FMR Area",0
15401,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15666,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15063,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15478,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
61880,METRO16580M16580,"Champaign-Urbana, IL MSA",0
15461,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15067,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15944,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
47384,METRO26900M26900,"Indianapolis-Carmel, IN HUD Metro FMR Area",0
15698,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15484,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15695,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15472,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15454,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15020,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15476,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15460,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
62246,METRO41180N17005,"Bond County, IL HUD Metro FMR Area",0
61772,METRO14010M14010,"Bloomington, IL MSA",0
65348,METRO17860M29053,"Cooper County, MO HUD Metro FMR Area",0
43344,METRO18140N39159,"Union County, OH HUD Metro FMR Area",0
43080,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
43135,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
48612,METRO33220M33220,"Midland, MI MSA",0
43050,METRO18140M18140,"Columbus, OH HUD Metro FMR Area",0
57785,METRO39660N46093,"Meade County, SD HUD Metro FMR Area",0
68733,METRO43580M43580,"Sioux City, IA-NE-SD MSA",0
63077,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62018,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62257,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
63060,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62215,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62245,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62022,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
62255,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",0
17252,METRO16540M16540,"Chambersburg-Waynesboro, PA MSA",0
16866,METRO44300M44300,"State College, PA MSA",0
16874,METRO44300M44300,"State College, PA MSA",0
16677,METRO44300M44300,"State College, PA MSA",0
50166,METRO19780M19780,"Des Moines-West Des Moines, IA HUD Metro FMR Area",0
50070,METRO19780M19780,"Des Moines-West Des Moines, IA HUD Metro FMR Area",0
50244,METRO19780M19780,"Des Moines-West Des Moines, IA HUD Metro FMR Area",0
55321,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",0
56386,METRO33460N27095,"Mille Lacs County, MN HUD Metro FMR Area",0
6232,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",0
73011,METRO36420N40051,"Grady County, OK HUD Metro FMR Area",0
78562,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",0
51550,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",0
40108,METRO21060N21163,"Meade County, KY HUD Metro FMR Area",0
36344,METRO20020M20020,"Dothan, AL HUD Metro FMR Area",0
79322,METRO31180M31180,"Lubbock, TX HUD Metro FMR Area",0
72125,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",0
72104,METRO30780M30780,"Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",0
99503,METRO11260M11260,"Anchorage, AK HUD Metro FMR Area",0
99567,METRO11260M11260,"Anchorage, AK HUD Metro FMR Area",0
37402,METRO16860M16860,"Chattanooga, TN-GA MSA",0
42266,METRO17300M17300,"Clarksville, TN-KY HUD Metro FMR Area",0
37308,METRO16860M16860,"Chattanooga, TN-GA MSA",0
30108,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",0
22551,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",0
21757,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",0
26047,METRO48260M48260,"Weirton-Steubenville, WV-OH MSA",0
30434,METRO12260M12260,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",0
52228,METRO16300M16300,"Cedar Rapids, IA HUD Metro FMR Area",0
38356,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",0
55968,METRO40340N27157,"Wabasha County, MN HUD Metro FMR Area",0
68339,METRO30700M30700,"Lincoln, NE HUD Metro FMR Area",0
56329,METRO41060M41060,"St. Cloud, MN MSA",0
56378,METRO41060M41060,"St. Cloud, MN MSA",0
56316,METRO41060M41060,"St. Cloud, MN MSA",0
66087,METRO41140M41140,"St. Joseph, MO-KS MSA",0
50170,METRO19780M19099,"Jasper County, IA HUD Metro FMR Area",0
48022,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",0
67117,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",0
62693,METRO44100M44100,"Springfield, IL MSA",0
62530,METRO44100M44100,"Springfield, IL MSA",0
72774,METRO22220M22220,"Fayetteville-Springdale-Rogers, AR MSA",0
27344,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",0
45233,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
45223,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
47060,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
41063,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
47041,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
45051,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",0
87072,METRO10740M10740,"Albuquerque, NM MSA",0
36703,METRO33860M33860,"Montgomery, AL MSA",0
14512,METRO40380M40380,"Rochester, NY HUD Metro FMR Area",0
42352,METRO36980M36980,"Owensboro, KY MSA",0
28636,METRO16740N37097,"Iredell County, NC HUD Metro FMR Area",0
64024,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
64128,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
66018,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
66064,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",0
65101,METRO27620M27620,"Jefferson City, MO HUD Metro FMR Area",0
54961,METRO11540M11540,"Appleton, WI MSA",0
65074,METRO27620M27620,"Jefferson City, MO HUD Metro FMR Area",0
65032,METRO27620M27620,"Jefferson City, MO HUD Metro FMR Area",0
53088,METRO11540M11540,"Appleton, WI MSA",0
54160,METRO11540M11540,"Appleton, WI MSA",0
38066,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",0
25444,METRO49020M49020,"Winchester, VA-WV MSA",0
66449,METRO31740M31740,"Manhattan, KS HUD Metro FMR Area",0
66432,METRO31740M31740,"Manhattan, KS HUD Metro FMR Area",0
24422,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",0
16124,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",0
52031,METRO20220M20220,"Dubuque, IA MSA",0
25414,METRO47900MM3630,"Jefferson County, WV HUD Metro FMR Area",0
37846,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0
37866,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",0
56050,METRO33460N27079,"Le Sueur County, MN HUD Metro FMR Area",0
54440,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
54452,METRO48140M48140,"Wausau, WI HUD Metro FMR Area",0
80832,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",0
56065,METRO31860M31860,"Mankato-North Mankato, MN MSA",0
56010,METRO31860M31860,"Mankato-North Mankato, MN MSA",0
56054,METRO31860M31860,"Mankato-North Mankato, MN MSA",0
61720,METRO14010M14010,"Bloomington, IL MSA",0
50634,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",0
21913,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0
50604,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",0
55328,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",0
55302,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",0
61610,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
61536,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
52768,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
61234,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",0
61541,METRO37900M37900,"Peoria, IL HUD Metro FMR Area",0
15045,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15456,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15480,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15019,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15631,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15410,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15433,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15624,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15462,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15696,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15446,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15430,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15449,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
15447,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",0
